Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,blackout (product.metafields.custom.blackout),electrical (product.metafields.custom.electrical),finish (product.metafields.custom.finish),next_day (product.metafields.custom.next_day),perfectfit (product.metafields.custom.perfectfit),pvc (product.metafields.custom.pvc),salesfire (product.metafields.custom.salesfire),sample (product.metafields.custom.sample),subtitle (product.metafields.custom.subtitle),verticalslatlink (product.metafields.custom.verticalslatlink),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Blind/Shade style (product.metafields.shopify.blind-shade-style),Color (product.metafields.shopify.color-pattern),Control technology (product.metafields.shopify.control-technology),Light control (product.metafields.shopify.light-control),Window treatment material (product.metafields.shopify.window-treatment-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Status
easy-stick-tr-0196-matt-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/white-6.png?v=1776699850,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-tr-0196-matt-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/white-7.jpg?v=1776699850,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-tr-0116-white-gloss,Easy Stick TR 0116 White Gloss Metal,,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,,,true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,65.00,68.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/gloss-metal-venetian.jpg?v=1776699530,1,,false,,,2885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
easy-stick-tr-0116-white-gloss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/gloss-metal-venetian-1-500x500.jpg?v=1776699529,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-tr-0116-white-gloss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/gloss-metal-venetian-2-500x500.jpg?v=1776699528,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-tr-0116-white-gloss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/gloss-metal-venetian-3-500x500.jpg?v=1776699528,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-tr-0116-white-gloss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/gloss-metal-venetian-4-500x500.jpg?v=1776699528,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-tr-0116-white-gloss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/gloss-metal-venetian-5-500x500.jpg?v=1776699529,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-tr-0116-white-gloss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/gloss-metal-venetian-6.png?v=1776699529,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onyx-real-wood,Easy Stick ONYX REAL WOOD,,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades > Blinds,,,true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,108.00,141.49,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0002-carbon-500x500.jpg?v=1776163855,1,,false,,,2885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
onyx-real-wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0002-carbon-1-500x500.jpg?v=1776163854,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onyx-real-wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0002-carbon-2-500x500.jpg?v=1776163853,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
graphite-real-wood,Easy Stick GRAPHITE REAL WOOD,,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades > Blinds,,,true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,108.00,141.49,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0003-Khol-2-500x500.jpg?v=1776163962,1,,false,,,2885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
graphite-real-wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0003-Khol-1-500x500.jpg?v=1776163962,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
graphite-real-wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0003-Khol-500x500.jpg?v=1776163754,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chalk-real-wood,Easy Stick CHALK REAL WOOD,,1Clickblinds,Office Supplies > Presentation Supplies > Chalkboards,,,true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,108.00,141.49,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0005-Polar-2-500x500.jpg?v=1776163627,1,,false,,,965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
chalk-real-wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0005-Polar-1-500x500.jpg?v=1776163626,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chalk-real-wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0005-Polar-500x500.jpg?v=1776163626,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flint-real-wood,Easy Stick FLINT REAL WOOD,,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades > Blinds,,,true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,108.00,141.49,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0001-ash-500x500.jpg?v=1776163515,1,,false,,,2885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
flint-real-wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0001-ash-1-500x500.jpg?v=1776163515,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flint-real-wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0001-ash-2-500x500.jpg?v=1776163515,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
absolute-white-real-wood,Easy Stick ABSOLUTE WHITE REAL WOOD,,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades > Blinds,,,true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,108.00,141.49,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0006-Pure-500x500.jpg?v=1776163387,1,,false,,,2885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
absolute-white-real-wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/3-2-500x500.jpg?v=1776163388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
absolute-white-real-wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0006-Pure-1-500x500.jpg?v=1776163387,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
absolute-white-real-wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0006-Pure-2-500x500.jpg?v=1776163387,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-steel,Easy Stick Blackout  Appollo Steel,,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades > Blinds,,,true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,98.00,106.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0005-Lexington-Blockout-Sky-_1-1-500x500.jpg?v=1776163135,1,,false,,,2885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
easy-stick-blackout-appollo-steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0005-_6-1-500x500.jpg?v=1776259374,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0005-_8-1-500x500.jpg?v=1776259374,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0005-_9-1-500x500.jpg?v=1776259374,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0005-_7-1-500x500.jpg?v=1776259374,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ChatGPT_Image_Apr_15_2026_06_21_49_PM.png?v=1776259374,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ChatGPT_Image_Apr_15_2026_06_21_56_PM.png?v=1776259374,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ChatGPT_Image_Apr_15_2026_06_22_02_PM.png?v=1776259374,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ChatGPT_Image_Apr_15_2026_06_22_08_PM.png?v=1776259374,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0005-Lexington-Blockout-Sky-_10-1.jpg?v=1776259374,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-citron,Easy Stick Blackout Appollo Citron,,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades > Blinds,,,true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,98.00,106.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0001-Lexington-Blockout-Saffron-_1-1-500x500.jpg?v=1776162911,1,,false,,,2885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
easy-stick-blackout-appollo-citron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0001-_6-1-500x500.jpg?v=1776259287,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-citron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0001-_8-1-500x500.jpg?v=1776259287,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-citron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0001-_9-1-500x500.jpg?v=1776259287,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-citron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0001-_7-1-500x500.jpg?v=1776259287,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-citron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ChatGPT_Image_Apr_15_2026_06_17_20_PM.png?v=1776259287,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-citron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ChatGPT_Image_Apr_15_2026_06_17_26_PM.png?v=1776259287,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-citron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ChatGPT_Image_Apr_15_2026_06_17_44_PM.png?v=1776259287,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-citron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ChatGPT_Image_Apr_15_2026_06_20_40_PM.png?v=1776259287,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-citron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0001-Lexington-Blockout-Saffron-_10-1.jpg?v=1776259287,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-dawn,Easy Stick Blackout Appollo Dawn,,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades > Blinds,,,true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,98.00,106.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0009-Lexington-Blockout-Taupe-_1-1-500x500.jpg?v=1776162696,1,,false,,,2885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
easy-stick-blackout-appollo-dawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0009-_6-1-500x500.jpg?v=1776256687,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-dawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0009-_8-1-500x500.jpg?v=1776256687,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-dawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0009-_9-1-500x500.jpg?v=1776256687,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-dawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0009-_7-1-500x500.jpg?v=1776256687,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-dawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ChatGPT_Image_Apr_15_2026_05_36_55_PM.png?v=1776256687,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-dawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ChatGPT_Image_Apr_15_2026_05_37_08_PM.png?v=1776256687,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-dawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ChatGPT_Image_Apr_15_2026_05_37_01_PM.png?v=1776256687,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-dawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ChatGPT_Image_Apr_15_2026_05_37_16_PM.png?v=1776256687,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-dawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0009-Lexington-Blockout-Taupe-_10-1.jpg?v=1776256687,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-white,Easy Stick Blackout Appollo White,,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades > Blinds,,,true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,98.00,106.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0008-Lexington-Blockout-White-_1-1-500x500.jpg?v=1776162486,1,,false,,,2885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
easy-stick-blackout-appollo-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0008-_6-1-500x500.jpg?v=1776256570,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0008-_8-1-500x500.jpg?v=1776256570,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0008-Lexington-Blockout-White-_10-1.jpg?v=1776256570,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0008-_9-1-500x500.jpg?v=1776256570,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0008-_7-1-500x500.jpg?v=1776256570,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ChatGPT_Image_Apr_15_2026_05_34_21_PM.png?v=1776256549,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ChatGPT_Image_Apr_15_2026_05_34_16_PM.png?v=1776256551,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ChatGPT_Image_Apr_15_2026_05_34_28_PM.png?v=1776256550,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ChatGPT_Image_Apr_15_2026_05_34_43_PM.png?v=1776256550,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-raven,Easy Stick Blackout Appollo Raven,,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades > Blinds,,,true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,98.00,106.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0010-Lexington-Blockout-Onyx-_1-500x500.jpg?v=1776162274,1,,false,,,2885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
easy-stick-blackout-appollo-raven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0010-_8-500x500.jpg?v=1776256095,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-raven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0010-_6-500x500.jpg?v=1776256095,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-raven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0010-_9-500x500.jpg?v=1776256095,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-raven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0010-_7-500x500.jpg?v=1776256095,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-raven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ChatGPT_Image_Apr_15_2026_05_26_07_PM.png?v=1776256095,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-raven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ChatGPT_Image_Apr_15_2026_05_26_13_PM.png?v=1776256095,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-raven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ChatGPT_Image_Apr_15_2026_05_26_19_PM.png?v=1776256095,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-raven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ChatGPT_Image_Apr_15_2026_05_26_24_PM.png?v=1776256095,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-raven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0010-Lexington-Blockout-Onyx-_10.jpg?v=1776256095,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-grey,Easy Stick Blackout Appollo Grey,,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades > Blinds,,,true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,98.00,106.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0011-Lexington-Blockout-Grey-_1-500x500.jpg?v=1776162075,1,,false,,,2885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
easy-stick-blackout-appollo-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0011-_6-500x500.jpg?v=1776256181,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0011-_8-500x500.jpg?v=1776256181,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0011-_9-500x500.jpg?v=1776256181,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-stick-blackout-appollo-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/0011-_7-500x500.jpg?v=1776256181,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
